nombre_colegio,departamento_colegio,municipio_colegio,area_colegio,sector_colegio,lectura_critica,matematicas,sociales,ciencias,ingles,global,n_estudiantes
cent panamericano de capacitacion sede restrepo,bogotá,bogotá d.c.,urbano,no oficial,51.8888888888889,49.0277777777778,46.2777777777778,48.0833333333333,50,244.611111111111,36
cent presencial estudiantil cenpes,norte santander,cúcuta,urbano,no oficial,50.4,48.0285714285714,46.2571428571429,47.3714285714286,47.0285714285714,239.714285714286,35
cent superior de estudios financieros e informaticos cenpefi,bogotá,bogotá d.c.,urbano,no oficial,47.3461538461539,44.3461538461539,42.1153846153846,42.9487179487179,44.6923076923077,221.153846153846,78
cent. de educ. padre luis de riz,caqueta,florencia,urbano,no oficial,47,51,50.5,53.5,47.5,251,2
cent. de enseñanza hijos de bolivar,bolivar,cartagena de indias,urbano,no oficial,51.1666666666667,47.75,42.75,47.1666666666667,45.75,235.5,12
cent. educ. sierra nevada,la guajira,riohacha,rural,oficial,40.4666666666667,38.2,34.6,38.1333333333333,37.6666666666667,189.266666666667,15
cent. educ. y comunitario nelson mandela,bolivar,cartagena de indias,urbano,no oficial,33,29,36,36,45,172,1
cent. educ.cajasan lagos,santander,floridablanca,urbano,no oficial,64.8730158730159,68.8888888888889,61.9206349206349,63.4444444444445,67.3015873015873,324.920634920635,63
cent.educ.arquidiocesano san pedro apostol,atlantico,barranquilla,urbano,no oficial,59.125,58.5,55.71875,57.28125,57.03125,288.03125,32
centro  de comercio -,santander,piedecuesta,urbano,oficial,60.6224066390042,62.0829875518672,55.6307053941909,57.9626556016598,58.4522821576764,295.120331950207,241
centro campesino de formacion nuestra señora de la esperanza,cundinamarca,tena,rural,no oficial,50.4545454545455,51.5454545454546,49.3636363636364,48.7272727272727,47.9090909090909,249.181818181818,11
centro de aprendizaje despertando talentos,bolivar,cartagena de indias,urbano,no oficial,51,44.6666666666667,38.6666666666667,44,48,224.333333333333,3
centro de capacitacion bolivar - cencabo,bogotá,bogotá d.c.,urbano,no oficial,50,51.5,44.75,49,55,246.5,4
centro de capacitacion especial cencaes,atlantico,soledad,urbano,no oficial,51.6,46.9,44.4,48,48.2222222222222,238.6,10
centro de capacitacion santa ines,valle,cali,urbano,no oficial,52.2631578947368,47.8421052631579,46.8421052631579,47.6315789473684,50.7894736842105,244.105263157895,19
centro de capacitación bolívar cencabo,cundinamarca,soacha,urbano,no oficial,50.6666666666667,54.3333333333333,45.3333333333333,45.6666666666667,47.6666666666667,244.5,6
centro de computo tecnico de colombia  cecontec,tolima,guamo,urbano,no oficial,45.6666666666667,41.9333333333333,39.6666666666667,41.3333333333333,38.9333333333333,209.466666666667,15
centro de desarrollo humano  cedhu,boyaca,sogamoso,urbano,no oficial,64.7446808510638,66.6808510638298,62.0851063829787,62.1914893617021,70.0425531914894,322,47
centro de desarrollo integral manitos creativas,bolivar,cartagena de indias,urbano,no oficial,48,30,39,40.75,47.6666666666667,198.5,4
centro de educacion de adultos cristo rey,atlantico,malambo,urbano,no oficial,42.5909090909091,42.8636363636364,39,41.6363636363636,41.3636363636364,207.5,22
centro de educacion de adultos jose antonio ricaurte,atlantico,malambo,urbano,no oficial,44.1132075471698,37.7924528301887,37.3962264150943,39.0377358490566,38.4716981132075,197.471698113208,53
centro de educacion de adultos nicolas guillen,atlantico,soledad,urbano,no oficial,43.4054054054054,37.8918918918919,37,39.7432432432432,40.0810810810811,197.810810810811,74
centro de educacion el recreo,bolivar,cartagena de indias,urbano,no oficial,73.7083333333333,78,71.5,69.8333333333333,73.7083333333333,366.5,24
centro de educacion en tecnologia centec,valle,cali,urbano,no oficial,57.4,51.9090909090909,50.4727272727273,53.0909090909091,53.2181818181818,266.090909090909,110
centro de educacion integral de la costa,atlantico,barranquilla,urbano,no oficial,43.5806451612903,40.8064516129032,38.3870967741936,39.7741935483871,44.5483870967742,204.774193548387,31
centro de educacion integral jesus de la buena esperanza,atlantico,malambo,urbano,no oficial,51.68,46.8266666666667,45.2,46.64,49.04,238.453333333333,75
centro de educacion laboral,bogotá,bogotá d.c.,urbano,no oficial,51.2,46.9714285714286,43.8857142857143,46,50.5757575757576,236.057142857143,35
centro de educacion para adultos gimnasio del caribe,atlantico,soledad,urbano,no oficial,43.525641025641,38.8589743589744,36.5897435897436,39.3076923076923,39.025641025641,197.653846153846,78
centro de educacion para adultos jorge washigton,atlantico,malambo,urbano,no oficial,40.1428571428572,35.5714285714286,34.2857142857143,36.2857142857143,39.5714285714286,184,7
centro de educacion para adultos nuevo milenio,atlantico,soledad,urbano,no oficial,45.0952380952381,41.7142857142857,38.4761904761905,41.5238095238095,45.0476190476191,209.809523809524,21
centro de educacion para adultos y jovenes por ciclos camilo torres restrepo,atlantico,malambo,urbano,no oficial,41.9428571428572,36.1333333333333,35.9714285714286,38.9333333333333,38.6571428571429,191.390476190476,105
centro de educacion por ciclos para jovenes y adultos funcedieh,atlantico,malambo,urbano,no oficial,47,47.5,46.75,44.75,43.75,231.25,4
centro de educacion semiescolarizado de la costa  cescom,sucre,sincelejo,urbano,no oficial,40.3,40,38.2,40.6,37.7,198,10
centro de educacion y rehabilitacion de la audicion y el lenguaje,atlantico,barranquilla,urbano,no oficial,52.1818181818182,48.3636363636364,46.7272727272727,51.6363636363636,61.5,249.818181818182,11
centro de educación para adultos jerusalem,atlantico,barranquilla,urbano,no oficial,54.2857142857143,45.5714285714286,50.2857142857143,48.8571428571429,64.7142857142857,254.571428571429,7
centro de educación por ciclos simon bolivar  cesbo,atlantico,soledad,urbano,no oficial,47.8493150684932,42.4383561643836,40.2465753424658,43.2191780821918,45.7183098591549,217.931506849315,73
centro de enseñanza media comercial nuestra señora del carmen,bogotá,bogotá d.c.,urbano,no oficial,64.8631578947369,65.1578947368421,60.4315789473684,59.8947368421053,65.2631578947368,313.915789473684,95
centro de enseñanza precoz camino al saber,boyaca,chiquinquirá,urbano,no oficial,61.3809523809524,61.6666666666667,56.0952380952381,56.4285714285714,68.7619047619048,298.285714285714,21
centro de estudio ocupacional - ceo,valle,restrepo,urbano,no oficial,49.4285714285714,40.7142857142857,45.5714285714286,42.1428571428571,44,222.285714285714,7
centro de estudio tecnico ceprodent lorica,cordoba,lorica,urbano,no oficial,41,35.5,36,36.5,33.5,185,2
centro de estudios huitaka,cundinamarca,facatativá,urbano,no oficial,49.53125,47.65625,42.59375,43.78125,49.375,230.75,32
centro de estudios huitaka,cundinamarca,fusagasugá,urbano,no oficial,53.421052631579,50.9473684210526,47.2631578947368,46.9473684210526,47.9473684210526,247.631578947368,19
centro de estudios huitaka,cundinamarca,tenjo,urbano,no oficial,61.5,58,55,52.5,56.5,283.5,2
centro de estudios integrado miranda,cauca,miranda,urbano,no oficial,47.1818181818182,43,40.1272727272727,42.5272727272727,42.8727272727273,215.945454545455,55
centro de estudios multitécnico,antioquia,medellín,urbano,no oficial,46.0588235294118,41.5098039215686,42.2352941176471,42.5882352941176,45.6274509803922,216.43137254902,51
centro de estudios para los sistemas de informacion cesi,valle,cali,urbano,no oficial,51.8,48.0666666666667,46.5333333333333,47.8,49.4,243,15
centro de estudios paulo freire,cundinamarca,soacha,urbano,no oficial,45.6666666666667,40.3333333333333,45.3333333333333,39.3333333333333,42.3333333333333,213,3
centro de estudios protea,tolima,ibagué,urbano,no oficial,51,48.2631578947369,40,45.0526315789474,45.2631578947368,230,19
centro de estudios san basilio,bogotá,bogotá d.c.,urbano,no oficial,48.3880597014925,43.5074626865672,42.5970149253731,43.8208955223881,42.4477611940299,222.059701492537,67
centro de estudios tecnicos ceprodent,cordoba,montería,urbano,no oficial,46.1276595744681,40.8723404255319,39.7021276595745,41.6950354609929,42.5673758865248,210.68085106383,141
centro de estudios técnicos crecer,valle,candelaria,urbano,no oficial,60.5,51.5,55.5,53.5,61.5,278.5,2
centro de formacion de adultos abc,cordoba,tierralta,urbano,no oficial,45,41.3333333333333,38.5,41.2777777777778,40.7777777777778,207.5,18
centro de formacion tecnica de colombia cenfocat,magdalena,santa marta,urbano,no oficial,42.126213592233,39.378640776699,37.252427184466,40.1650485436893,41.2427184466019,199.242718446602,103
centro de investigaciones pedagógicas  rayuela,boyaca,tunja,urbano,no oficial,65.2941176470588,61.6470588235294,62.2941176470588,60.8235294117647,66.2352941176471,314,17
centro de promocion san jose,bogotá,bogotá d.c.,urbano,no oficial,47.2727272727273,43.0454545454545,40.5909090909091,42.8181818181818,43.2727272727273,217.181818181818,22
centro de soluciones educativas sas,cauca,popayán,urbano,no oficial,50.75,47.5,44.5,46,50.75,237.5,4
centro docente independencia,valle,buenaventura,urbano,no oficial,43.8181818181818,40.3636363636364,36.9090909090909,39.0909090909091,41.6363636363636,200.818181818182,11
centro docente la esperanza,valle,buenaventura,urbano,no oficial,46.7777777777778,42,42,43.5555555555556,46.6666666666667,219,9
centro docente liceo marisol,valle,cali,urbano,no oficial,54.5444444444444,52.4,49.9444444444444,51.1444444444445,47.8333333333333,258.455555555556,90
centro docente santa anita,valle,cali,urbano,no oficial,46.2727272727273,41.7727272727273,41.2272727272727,41.5454545454546,42.8181818181818,213.545454545455,22
centro educativo acandes,nariño,pasto,urbano,no oficial,55.28,50.76,49.8,51.56,52.84,259.68,25
centro educativo adventista del sur,antioquia,itagüí,urbano,no oficial,58.6296296296296,57.4814814814815,56.7777777777778,56.0740740740741,61.9259259259259,288.074074074074,27
centro educativo alfa y omega,valle,cali,urbano,no oficial,52.2068965517241,47.5172413793103,45.7241379310345,47.551724137931,49.5172413793103,241.689655172414,29
centro educativo alto sicarare,cesar,agustín codazzi,rural,oficial,44.8333333333333,38.6666666666667,45.8333333333333,46.5,38.6666666666667,217.666666666667,6
centro educativo amira de la rosa de soledad,atlantico,soledad,urbano,no oficial,46.6153846153846,40.5384615384615,40.5384615384615,41.6923076923077,47.6923076923077,213.769230769231,13
centro educativo amor a colombia,bolivar,cartagena de indias,urbano,no oficial,44.1190476190476,39.9047619047619,36.5,40.8095238095238,42.2619047619048,202.404761904762,42
centro educativo antonio nariño de soledad,atlantico,soledad,urbano,no oficial,53,55.875,51.125,51.75,51.5,264.125,8
centro educativo aprender,cordoba,montelíbano,urbano,no oficial,37.5,35,32.5,35,36.5,175.5,2
centro educativo arroyo negro,atlantico,repelón,rural,oficial,48.75,43.375,39.5,46.875,38.25,220.625,8
centro educativo artes del saber,cesar,valledupar,urbano,no oficial,42.6428571428572,38.8214285714286,36.6071428571429,38.7857142857143,36.3214285714286,194.964285714286,28
centro educativo ased,caldas,manizales,urbano,no oficial,45.9047619047619,41.6666666666667,42.2380952380952,42.2380952380952,42.952380952381,214.952380952381,21
centro educativo asodesi,cordoba,montería,urbano,no oficial,59.7272727272727,56.5757575757576,55,58.8484848484849,63.5161290322581,289.727272727273,33
centro educativo autonomo,valle,cali,urbano,no oficial,50.5714285714286,46.7142857142857,45.5,47.1428571428571,46.5,236.928571428571,14
centro educativo bahia buenaventura,valle,buenaventura,urbano,no oficial,60.15,63,59,60.1,64.1666666666667,303.25,20
centro educativo bolivariano,nariño,pasto,urbano,no oficial,46.8571428571429,43.0357142857143,42.5714285714286,46.3928571428572,46.6785714285714,224.25,28
centro educativo boston internacional,atlantico,barranquilla,urbano,no oficial,73.1904761904762,84,73.6190476190476,74.4285714285714,87.1904761904762,385.714285714286,21
centro educativo camino al futuro,la guajira,albania,urbano,no oficial,49.9166666666667,45.8611111111111,44,44.75,44.8055555555556,230.138888888889,36
centro educativo campo galan,santander,barrancabermeja,rural,oficial,47.1,42,40.3,44.9,43.8,218,10
centro educativo casa sobre la roca,atlantico,soledad,urbano,no oficial,45.5,40.9,35.7,40.1,41.3,203.2,10
centro educativo cayetano mora,cesar,astrea,rural,oficial,53,43,47,37,41,223,1
centro educativo ceconpaz,nariño,túquerres,urbano,no oficial,46.9090909090909,43.7727272727273,39.9545454545455,44.2727272727273,40.8181818181818,217.545454545455,22
centro educativo champagnath,valle,buenaventura,urbano,no oficial,53.4666666666667,49.9666666666667,47.7333333333333,49.1333333333333,50.0333333333333,250.4,30
centro educativo childrens home - sede principal,la guajira,riohacha,urbano,no oficial,55.7,49,46.5,52.5,55.2,256.2,10
centro educativo ciencia,risaralda,dosquebradas,urbano,no oficial,48.0483870967742,44.7258064516129,42.0645161290323,44.1774193548387,45.3833333333333,223.935483870968,62
centro educativo colombo latino,cundinamarca,soacha,urbano,no oficial,56,51.4516129032258,48.5483870967742,50.9032258064516,54.2258064516129,259.516129032258,31
centro educativo costa caribe - sede santiago de tolú,sucre,santiago de tolú,urbano,no oficial,43.1739130434783,38.5217391304348,35.6956521739131,38.695652173913,39.0652173913044,195.130434782609,46
centro educativo cristiano faro de luz,cordoba,montería,urbano,no oficial,59.5,64.5,60.9,58.7,71.5,308.6,10
centro educativo de adultos ceam,cundinamarca,chía,urbano,no oficial,48.7846153846154,45.3230769230769,41.7692307692308,43.7230769230769,45.2153846153846,224.569230769231,65
centro educativo de aguas prietas,bolivar,turbaco,rural,oficial,46.6,54,47.2,46,42.2,239.8,5
centro educativo de computo empresarial para el trabajo - cindecomputo,antioquia,medellín,urbano,no oficial,45.352380952381,39.8285714285714,39.0571428571429,40.6095238095238,42.1538461538462,206.352380952381,105
centro educativo de estimulación temprana dejando huellas,atlantico,soledad,urbano,no oficial,61.8,61.2,51.6,56,56,287.4,5
centro educativo de formacion integral sembradores de paz,cundinamarca,facatativá,urbano,no oficial,66.6,70.9,65.4,68.1,66.4,338.3,10
centro educativo de oro,atlantico,sabanalarga,urbano,no oficial,55.0975609756098,49.3414634146342,48.9756097560976,49.7317073170732,59.4634146341463,257.268292682927,41
centro educativo departamental rural de ni¿as isla del rosario,magdalena,puebloviejo,rural,oficial,43.4444444444444,36.6666666666667,37.6666666666667,39.3333333333333,37.3333333333333,195.555555555556,9
centro educativo dios es amor,cundinamarca,soacha,urbano,no oficial,53.4285714285714,55.6785714285714,47.3928571428572,53.1785714285714,51.0740740740741,261.428571428571,28
centro educativo educer,cesar,aguachica,urbano,no oficial,46.5555555555556,40.6666666666667,39.1111111111111,42.2222222222222,44.4444444444444,211.555555555556,9
centro educativo el bosque,santander,capitanejo,urbano,no oficial,34.3333333333333,35,32,41,34.3333333333333,177.666666666667,3
centro educativo el bosque,santander,málaga,urbano,no oficial,46.9285714285714,48.2857142857143,40.4285714285714,43.7857142857143,43.6428571428572,223.785714285714,14
centro educativo el castillo de san mateo,cundinamarca,soacha,urbano,no oficial,55.24,52.64,48.84,50.68,51.44,259.08,25
centro educativo el crucero,cordoba,sahagún,rural,oficial,48.7333333333333,47.36,43.8266666666667,47.12,46.8266666666667,233.826666666667,75
centro educativo el guayabal,santander,simacota,rural,oficial,48.5714285714286,48.1428571428572,43.4285714285714,46.4285714285714,44.5714285714286,232.428571428571,7
centro educativo el kairo marlin bautista,atlantico,soledad,urbano,no oficial,50.5555555555556,47.6111111111111,42.6666666666667,44.8888888888889,45.9444444444444,232,18
centro educativo el niño jesus,atlantico,barranquilla,urbano,no oficial,57.6956521739131,56.9565217391304,53.7391304347826,59.6086956521739,60.8181818181818,286.260869565217,23
centro educativo el tesoro del saber,atlantico,soledad,urbano,no oficial,48.5,46.75,44.75,44.25,43.75,229.25,4
centro educativo eusebio angulo,valle,buenaventura,urbano,no oficial,47.7777777777778,47.3333333333333,39.4444444444444,42.3333333333333,44.1111111111111,221.222222222222,9
centro educativo externado simon bolivar,bogotá,bogotá d.c.,urbano,no oficial,48.5,46.0454545454545,42.8333333333333,43.5909090909091,49,227.621212121212,66
centro educativo genesis,atlantico,soledad,urbano,no oficial,39.1176470588235,40.4705882352941,36.7058823529412,36.2352941176471,39.8823529411765,191.235294117647,17
centro educativo gonzalo jimenez de quesada,tolima,carmen de apicalá,urbano,no oficial,43.625,42.375,37.625,40.125,43.125,205.375,8
centro educativo grandes pensadores,magdalena,santa marta,urbano,no oficial,50.625,41,45.625,43.875,46.25,226.875,8
centro educativo horizon gimansio bilingüe,magdalena,plato,urbano,no oficial,50.7692307692308,48.6923076923077,40.5384615384615,47.4615384615385,51.6923076923077,236.307692307692,13
centro educativo horizontes,valle,palmira,urbano,no oficial,59.7,51.5,52.2,51.1,61.2,271,10
